galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC09037,SPARC,2.43,62.2,5.69,10.89,136.53,0,136.9636193
UGC09037,SPARC,3.65,88.2,3.85,14.29,148.1,0,148.7878157
UGC09037,SPARC,4.86,107,4.42,16.72,150.72,0,151.6445739
UGC09037,SPARC,6.08,120,3.93,25.95,151.05,0,153.2628624
UGC09037,SPARC,7.29,124,5.15,32.85,157.64,0,161.0263708
UGC09037,SPARC,8.51,128,4.29,38.2,155.32,0,159.9485617
UGC09037,SPARC,9.73,133,5.36,40.33,153.04,0,158.2648113
UGC09037,SPARC,10.96,138,6.78,39.17,152.74,0,157.6825815
UGC09037,SPARC,12.19,143,6.42,46.36,150.89,0,157.8513278
UGC09037,SPARC,13.41,146,5.4,53.75,145.59,0,155.1950727
UGC09037,SPARC,14.55,148,4.5,56.66,141.61,0,152.5245806
UGC09037,SPARC,15.78,154,4.46,60.84,137.81,0,150.6422972
UGC09037,SPARC,17,158,4.02,62.11,133.01,0,146.7968399
UGC09037,SPARC,18.23,159,5.07,60.94,128.36,0,142.0914255
UGC09037,SPARC,19.46,160,7.33,60.06,123.99,0,137.7705473
UGC09037,SPARC,20.69,158,7.82,64.05,120.09,0,136.1029412
UGC09037,SPARC,21.92,155,8.07,63.17,117,0,132.9640888
UGC09037,SPARC,23.14,156,7.93,61.23,113.92,0,129.3324372
UGC09037,SPARC,24.28,154,9.09,62.4,110.72,0,127.0931879
UGC09037,SPARC,25.51,150,13.4,60.16,107.64,0,123.3109695
UGC09037,SPARC,26.73,141,20.1,64.54,105.08,0,123.3175494
UGC09037,SPARC,27.96,152,16,66.58,102.79,0,122.4691002
