galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC07399,0.61,47.3,2.77,2.98,31.89,0.0,3667.688524590163,32.02893223321689,15.271067766783105,15.271067766783105,0.32285555532311005
UGC07399,1.22,70.4,3.27,8.37,39.0,0.0,4062.4262295081976,42.92751209828777,27.472487901712235,27.472487901712235,0.3902342031493215
UGC07399,1.84,83.7,2.5,14.43,37.15,0.0,3807.4402173913045,48.02291572329003,35.67708427670997,35.67708427670997,0.4262495134612899
UGC07399,2.45,89.1,2.45,17.93,36.43,0.0,3240.330612244897,54.279780169443185,34.82021983055681,34.82021983055681,0.3907993246976073
UGC07399,3.07,91.7,2.48,20.44,35.9,0.0,2739.052117263844,60.19216919258724,31.507830807412766,31.507830807412766,0.34359684631856885
UGC07399,3.68,95.1,3.01,21.54,34.58,0.0,2457.6114130434776,64.8119819402577,30.2880180597423,30.2880180597423,0.3184859943190568
UGC07399,4.3,96.9,3.62,21.34,33.94,0.0,2183.6302325581396,69.25219850255965,27.647801497440355,27.647801497440355,0.2853230288693535
UGC07399,4.91,100.0,3.9,23.04,32.94,0.0,2036.6598778004072,73.81449252657406,26.185507473425943,26.185507473425943,0.26185507473425945
UGC07399,5.52,103.0,4.82,25.45,31.6,0.0,1921.9202898550727,78.33086678157778,24.669133218422218,24.669133218422218,0.239506147751672
UGC07399,6.13,106.0,4.97,25.55,31.05,0.0,1832.952691680261,82.31374184092586,23.686258159074143,23.686258159074143,0.22345526565164286
